src_ip,dst_ip,ran_ngap_ue_id,label,timestamp_seq,direc_seq,procedurecode_seq,ngap_type_seq,nas_sec_seq,nas_type_seq,cell_id_seq,tac_seq,time_seq,seq_no,ue_status,establish_cause,nRencryption,nRintegrityProtection,eUTRAencryption,eUTRAintegrityProtection,mmfor,reg_type,tsc,nas_key_set_id,mcc,mnc,supi_fmt,type_id,nssaa_perf,sms_all,reg_result,mpsi,iwk_n26,emf,emc,vops_n3gpp,vops_3gpp,up_ciot,iphc_cp_ciot,n3_data,cp_ciot,restrictec,mcsi,emcn3,mm_cause,switch_off,re_reg_req,acc_type,serv_type,abba,cipher_alg,integrity_alg,max_data_rate_ul,max_data_rate_dl,sel_sc_mode,pdu_session_type,sm_cause,cause_nas,timezone
172.30.209.210,192.168.71.132,0,1,"[0.0, 0.006327390670776367, 0.03465676307678223, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 1, -1, -1, -1, -1, -1, -1, -1]","[15, 4, 46, -1, -1, -1, -1, -1, -1, -1]","[15, 4, 46, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1, -1]","[0, 21, 27, -1, -1, -1, -1, -1, -1, -1]","[917504, 917504, -1, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,-1,-1,-1,-1,1,1,0,1,208,99,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.015508890151977539, 0.017239093780517578, 0.028955936431884766, 0.03217911720275879, 0.0403139591217041, 0.04128599166870117, 0.04140806198120117, 0.04298806190490723, 3.037977933883667]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1]","[15, 4, 46, 4, 46, 14, 14, 44, 46, 46]","[15, 4, 46, 4, 46, 82, 83, 44, 46, 46]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0]","[0, 21, 22, 28, 29, 0, 1, 2, 38, 128]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,3,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,0,0,-1,-1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.004970073699951172, 3.009882926940918, 3.0244359970092773, 3.0265989303588867, 6.028662919998169, 6.0436530113220215, 6.0453619956970215, 9.049657106399536, 9.06505799293518]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[29, 29, 46, 29, 29, 46, 29, 29, 46, 29]","[84, 85, 46, 84, 85, 46, 84, 85, 46, 84]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[39, 129, 38, 128, 39, 129, 38, 128, 39, 129]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 3, 3, 4, 4, 5, 5, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 3.0034279823303223, 3.032625913619995, 3.034214973449707, 6.03016996383667, 6.048472881317139, 6.052545785903931, 9.049423933029175, 9.06604790687561, 9.07040786743164]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6, 6, 7, 7, 8, 8, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013687849044799805, 0.017930030822753906, 3.011819839477539, 3.0352799892425537, 3.03767991065979, 6.03056001663208, 6.042888879776001, 6.044525861740112, 9.047709941864014]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9, 9, 10, 10, 11, 11, 12, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.0019659996032714844, 3.0058820247650146, 3.018923044204712, 3.0204579830169678, 6.023074150085449, 6.03531813621521, 6.036842107772827, 9.032103061676025, 9.043780088424683]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[29, 29, 46, 29, 29, 46, 29, 29, 46, 29]","[84, 85, 46, 84, 85, 46, 84, 85, 46, 84]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[39, 129, 38, 128, 39, 129, 38, 128, 39, 129]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[12, 13, 13, 14, 14, 15, 15, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 3.003883123397827, 3.019892930984497, 3.0240280628204346, 6.027859926223755, 6.04029393196106, 6.041804075241089, 9.035027027130127, 9.048070907592773, 9.050164937973022]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[16, 16, 17, 17, 18, 18, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012905120849609375, 0.01465916633605957, 3.0169451236724854, 3.029695987701416, 3.0314810276031494, 6.035691976547241, 6.0488340854644775, 6.053457021713257, 9.056365966796875]","[1, 0, 1, 1, 0, 1, 1, 0, 1, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29, 46]","[46, 84, 85, 46, 84, 85, 46, 84, 85, 46]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128]","[3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[19, 19, 20, 20, 21, 21, 22, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.0018808841705322266, 3.003199815750122, 3.0157759189605713, 3.017524003982544, 6.020633935928345, 6.03736686706543, 6.0390520095825195, 9.032006978988647, 9.046983003616333]","[0, 1, 1, 0, 1, 1, 0, 1, 1, 0]","[29, 29, 46, 29, 29, 46, 29, 29, 46, 29]","[84, 85, 46, 84, 85, 46, 84, 85, 46, 84]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[39, 129, 38, 128, 39, 129, 38, 128, 39, 129]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[22, 23, 23, 24, 24, 25, 25, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 2.99385404586792, 3.010334014892578, 3.012691020965576, 6.0162270069122314, 6.029107093811035, 6.0308051109313965, 9.023912191390991, 9.037616968154907, 9.039299964904785]","[1, 1, 0, 1, 1, 0, 1, 1, 0, 1]","[29, 46, 29, 29, 46, 29, 29, 46, 29, 29]","[85, 46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128, 39, 129, 38, 128]","[3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[26, 26, 27, 27, 28, 28, -1, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
