src_ip,dst_ip,ran_ngap_ue_id,label,timestamp_seq,direc_seq,procedurecode_seq,ngap_type_seq,nas_sec_seq,nas_type_seq,cell_id_seq,tac_seq,time_seq,seq_no,ue_status,establish_cause,nRencryption,nRintegrityProtection,eUTRAencryption,eUTRAintegrityProtection,mmfor,reg_type,tsc,nas_key_set_id,mcc,mnc,supi_fmt,type_id,nssaa_perf,sms_all,reg_result,mpsi,iwk_n26,emf,emc,vops_n3gpp,vops_3gpp,up_ciot,iphc_cp_ciot,n3_data,cp_ciot,restrictec,mcsi,emcn3,mm_cause,switch_off,re_reg_req,acc_type,serv_type,abba,cipher_alg,integrity_alg,max_data_rate_ul,max_data_rate_dl,sel_sc_mode,pdu_session_type,sm_cause,cause_nas,timezone
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.0008590221405029297, 0.003498077392578125, 0.20353317260742188, 0.20391011238098145, 0.2046501636505127, 0.2248220443725586, 0.22611117362976074, 0.23890399932861328, 0.2421271800994873, 0.2515220642089844, 0.25252318382263184]","[1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1]","[46, 46, 4, 41, 41, 15, 4, 46, 4, 46, 14, 14]","[46, 46, 4, 86, 87, 15, 4, 46, 4, 46, 82, 83]","[2, 0, 2, 0, 0, 0, 0, 0, 3, 0, 4, 0]","[2, 4, 5, 0, 21, 22, 28, 29, 0, 1, -1, -1]","[3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,1,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.00127410888671875, 0.002206087112426758, 0.007153987884521484, 0.20689105987548828, 0.20726895332336426, 0.20791411399841309, 0.22640395164489746, 0.2280280590057373, 0.24083900451660156, 0.24300909042358398, 0.25405097007751465]","[1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0]","[44, 46, 46, 4, 41, 41, 15, 4, 46, 4, 46, 14]","[44, 46, 46, 4, 86, 87, 15, 4, 46, 4, 46, 82]","[2, 0, 2, 0, 0, 0, 0, 0, 3, 0, 4, 0]","[2, 4, 5, 0, 21, 22, 28, 29, 0, 1, -1, -1]","[3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 0, 1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,2,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.00011491775512695312, 0.0013899803161621094, 0.0022640228271484375, 0.008414030075073242, 0.20763897895812988, 0.2080240249633789, 0.20911502838134766, 0.22657299041748047, 0.22784805297851562, 0.23990201950073242, 0.24181509017944336]","[1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1]","[14, 44, 46, 46, 4, 41, 41, 15, 4, 46, 4, 46]","[83, 44, 46, 46, 4, 86, 87, 15, 4, 46, 4, 46]","[2, 0, 2, 0, 0, 0, 0, 0, 3, 0, 4, 0]","[2, 4, 5, 0, 21, 22, 28, 29, 0, -1, -1, -1]","[3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,-1,-1,-1,-1,1,0,0,3,208,95,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.0015878677368164062, 0.001767873764038086, 0.0035240650177001953, 0.004508018493652344, 0.013478994369506836, 0.21293997764587402, 0.21332907676696777, 0.21419286727905273, 0.22959494590759277, 0.23070907592773438, 0.2421579360961914]","[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0]","[14, 14, 44, 46, 46, 4, 41, 41, 15, 4, 46, 4]","[82, 83, 44, 46, 46, 4, 86, 87, 15, 4, 46, 4]","[2, 0, 2, 0, 2, 0, 0, 0, 0, 0, 3, 0]","[1, 2, 4, 5, 0, 21, 22, 28, -1, -1, -1, -1]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 2, 0, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,1,0,0,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.009048938751220703, 0.010024070739746094, 0.010128021240234375, 0.011343002319335938, 0.012051105499267578, 0.016093969345092773, 0.21604204177856445, 0.21642398834228516, 0.21700191497802734, 0.23352503776550293, 0.23459291458129883]","[1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1]","[46, 14, 14, 44, 46, 46, 4, 41, 41, 15, 4, 46]","[46, 82, 83, 44, 46, 46, 4, 86, 87, 15, 4, 46]","[4, 0, 0, 2, 0, 2, 0, 2, 0, 0, 0, 0]","[29, 0, 1, 2, 4, 5, 0, 21, 22, -1, -1, -1]","[3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 2, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,1,0,0,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.0018389225006103516, 0.010444879531860352, 0.011451005935668945, 0.01155996322631836, 0.012640953063964844, 0.01334381103515625, 0.017346858978271484, 0.21738982200622559, 0.21785688400268555, 0.2187809944152832, 0.23398494720458984]","[0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]","[4, 46, 14, 14, 44, 46, 46, 4, 41, 41, 15, 4]","[4, 46, 82, 83, 44, 46, 46, 4, 86, 87, 15, 4]","[3, 0, 4, 0, 0, 2, 0, 2, 0, 2, 0, 0]","[28, 29, 0, 1, 2, 4, 5, 0, 21, -1, -1, -1]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,1,0,0,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.01092982292175293, 0.013948917388916016, 0.02126598358154297, 0.02232193946838379, 0.022497892379760742, 0.024531841278076172, 0.026072025299072266, 0.02932286262512207, 0.22862482070922852, 0.22943687438964844, 0.23181700706481934]","[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1]","[46, 4, 46, 14, 14, 44, 46, 46, 4, 41, 41, 15]","[46, 4, 46, 82, 83, 44, 46, 46, 4, 86, 87, 15]","[0, 3, 0, 4, 0, 0, 2, 0, 2, 0, 2, 0]","[22, 28, 29, 0, 1, 2, 4, 5, 0, -1, -1, -1]","[3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, -1, -1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,1,0,0,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,-1,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.11,192.168.3.10,2,1,"[0.0, 0.003116130828857422, 0.015815019607543945, 0.02242112159729004, 0.030846118927001953, 0.032160043716430664, 0.03256106376647949, 0.03616595268249512, 0.03958702087402344, 0.042706966400146484, 0.2426011562347412, 0.2433929443359375]","[0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]","[4, 46, 4, 46, 14, 14, 44, 46, 46, 4, 41, 41]","[4, 46, 4, 46, 82, 83, 44, 46, 46, 4, 86, 87]","[0, 0, 3, 0, 4, 0, 0, 2, 0, 2, 0, 2]","[21, 22, 28, 29, 0, 1, 2, 4, 5, -1, -1, -1]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, -1, -1, -1, -1, -1, -1, -1]",0,-1,57344,57344,57344,57344,1,0,0,0,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.0169680118560791, 0.020892858505249023, 0.03425288200378418, 0.036331892013549805, 0.0455319881439209, 0.046484947204589844, 0.046591997146606445, 0.04789996147155762, 0.048840999603271484, 0.05336499214172363, 0.2532329559326172]","[1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0]","[15, 4, 46, 4, 46, 14, 14, 44, 46, 46, 4, 41]","[15, 4, 46, 4, 46, 82, 83, 44, 46, 46, 4, 86]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0, 2, 0]","[0, 21, 22, 28, 29, 0, 1, 2, 4, 5, -1, -1]","[3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, -1, -1, -1, -1, -1, -1, -1]",0,3,57344,57344,57344,57344,1,0,0,1,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,2,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.0006849765777587891, 0.018445968627929688, 0.019598007202148438, 0.03262615203857422, 0.0346529483795166, 0.04323697090148926, 0.04416799545288086, 0.04427313804626465, 0.04570508003234863, 0.046769142150878906, 0.05140209197998047]","[1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0]","[41, 15, 4, 46, 4, 46, 14, 14, 44, 46, 46, 4]","[87, 15, 4, 46, 4, 46, 82, 83, 44, 46, 46, 4]","[0, 0, 0, 3, 0, 4, 0, 0, 2, 0, 2, 0]","[0, 21, 22, 28, 29, 0, 1, 2, 4, 5, -1, -1]","[3, 3, 3, 3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 2, -1, -1, -1, -1, -1, -1, -1]",0,3,57344,57344,57344,57344,1,0,0,2,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
