src_ip,dst_ip,ran_ngap_ue_id,label,timestamp_seq,direc_seq,procedurecode_seq,ngap_type_seq,nas_sec_seq,nas_type_seq,cell_id_seq,tac_seq,time_seq,seq_no,ue_status,establish_cause,nRencryption,nRintegrityProtection,eUTRAencryption,eUTRAintegrityProtection,mmfor,reg_type,tsc,nas_key_set_id,mcc,mnc,supi_fmt,type_id,nssaa_perf,sms_all,reg_result,mpsi,iwk_n26,emf,emc,vops_n3gpp,vops_3gpp,up_ciot,iphc_cp_ciot,n3_data,cp_ciot,restrictec,mcsi,emcn3,mm_cause,switch_off,re_reg_req,acc_type,serv_type,abba,cipher_alg,integrity_alg,max_data_rate_ul,max_data_rate_dl,sel_sc_mode,pdu_session_type,sm_cause,cause_nas,timezone
172.30.209.210,192.168.71.132,0,1,"[0.0, 0.006327390670776367, 0.03465676307678223, 0, 0, 0, 0, 0, 0]","[1, 0, 1, -1, -1, -1, -1, -1, -1]","[15, 4, 46, -1, -1, -1, -1, -1, -1]","[15, 4, 46, -1, -1, -1, -1, -1, -1]","[0, 0, 0, -1, -1, -1, -1, -1, -1]","[0, 21, 27, -1, -1, -1, -1, -1, -1]","[917504, 917504, -1, -1, -1, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1, -1, -1, -1]",1,3,-1,-1,-1,-1,1,1,0,1,208,99,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.015508890151977539, 0.017239093780517578, 0.028955936431884766, 0.03217911720275879, 0.0403139591217041, 0.04128599166870117, 0.04140806198120117, 0.04298806190490723]","[1, 0, 1, 0, 1, 0, 1, 1, 1]","[15, 4, 46, 4, 46, 14, 14, 44, 46]","[15, 4, 46, 4, 46, 82, 83, 44, 46]","[0, 0, 0, 3, 0, 4, 0, 0, 2]","[0, 21, 22, 28, 29, 0, 1, 2, -1]","[3, 3, 3, 3, -1, -1, -1, -1, -1]","[264544, 264544, 264544, 264544, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, -1, -1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,3,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.01495504379272461, 0.01992511749267578, 3.0248379707336426, 3.039391040802002, 3.0415539741516113, 6.0436179637908936, 6.058608055114746, 6.060317039489746]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[2, 2, 3, 3, 4, 4, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.015400886535644531, 0.017318010330200195, 3.0207459926605225, 3.0499439239501953, 3.0515329837799072, 6.04748797416687, 6.065790891647339, 6.069863796234131]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[5, 5, 6, 6, 7, 7, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.016623973846435547, 0.02098393440246582, 3.026339054107666, 3.040026903152466, 3.04426908493042, 6.038158893585205, 6.06161904335022, 6.064018964767456]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[8, 8, 9, 9, 10, 10, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012328863143920898, 0.013965845108032227, 3.0171499252319336, 3.0294878482818604, 3.031453847885132, 6.035369873046875, 6.048410892486572, 6.049945831298828]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[11, 11, 12, 12, 13, 13, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012243986129760742, 0.01376795768737793, 3.009028911590576, 3.0207059383392334, 3.0223898887634277, 6.026273012161255, 6.042282819747925, 6.046417951583862]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[14, 14, 15, 15, 16, 16, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012434005737304688, 0.013944149017333984, 3.007167100906372, 3.0202109813690186, 3.0223050117492676, 6.0257580280303955, 6.038663148880005, 6.040417194366455]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[17, 17, 18, 18, 19, 19, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012750864028930664, 0.014535903930664062, 3.018746852874756, 3.031888961791992, 3.0365118980407715, 6.03942084312439, 6.053282022476196, 6.0551629066467285]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[20, 20, 21, 21, 22, 22, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012576103210449219, 0.014324188232421875, 3.0174341201782227, 3.0341670513153076, 3.0358521938323975, 6.028807163238525, 6.043783187866211, 6.0453410148620605]","[1, 0, 1, 1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0, 2, 0, 2]","[38, 128, 39, 129, 38, 128, 39, 129, 38]","[3, 3, 3, -1, -1, -1, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[23, 23, 24, 24, 25, 25, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
