src_ip,dst_ip,ran_ngap_ue_id,label,timestamp_seq,direc_seq,procedurecode_seq,ngap_type_seq,nas_sec_seq,nas_type_seq,cell_id_seq,tac_seq,time_seq,seq_no,ue_status,establish_cause,nRencryption,nRintegrityProtection,eUTRAencryption,eUTRAintegrityProtection,mmfor,reg_type,tsc,nas_key_set_id,mcc,mnc,supi_fmt,type_id,nssaa_perf,sms_all,reg_result,mpsi,iwk_n26,emf,emc,vops_n3gpp,vops_3gpp,up_ciot,iphc_cp_ciot,n3_data,cp_ciot,restrictec,mcsi,emcn3,mm_cause,switch_off,re_reg_req,acc_type,serv_type,abba,cipher_alg,integrity_alg,max_data_rate_ul,max_data_rate_dl,sel_sc_mode,pdu_session_type,sm_cause,cause_nas,timezone
172.30.209.210,192.168.71.132,0,1,"[0.0, 0.006327390670776367, 0.03465676307678223, 0, 0, 0]","[1, 0, 1, -1, -1, -1]","[15, 4, 46, -1, -1, -1]","[15, 4, 46, -1, -1, -1]","[0, 0, 0, -1, -1, -1]","[0, 21, 27, -1, -1, -1]","[917504, 917504, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[-1, -1, -1, -1, -1, -1]",1,3,-1,-1,-1,-1,1,1,0,1,208,99,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.015508890151977539, 0.017239093780517578, 0.028955936431884766, 0.03217911720275879, 0.0403139591217041]","[1, 0, 1, 0, 1, 0]","[15, 4, 46, 4, 46, 14]","[15, 4, 46, 4, 46, 82]","[0, 0, 0, 3, 0, 4]","[0, 21, 22, 28, 29, 0]","[3, 3, 3, -1, -1, -1]","[264544, 264544, 264544, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[0, 0, 1, -1, -1, -1]",1,3,57344,57344,57344,57344,1,0,0,3,208,95,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,2,-1,-1,-1,-1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.0001220703125, 0.0017020702362060547, 2.996691942214966, 3.0116469860076904, 3.0166170597076416]","[1, 1, 1, 1, 0, 1]","[14, 44, 46, 46, 29, 29]","[83, 44, 46, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[2, 38, 128, 39, 129, -1]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[1, 2, 2, -1, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.014553070068359375, 0.01671600341796875, 3.018779993057251, 3.0337700843811035, 3.0354790687561035]","[1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[3, 3, 4, 4, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.015400886535644531, 0.017318010330200195, 3.0207459926605225, 3.0499439239501953, 3.0515329837799072]","[1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[5, 5, 6, 6, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.01830291748046875, 0.022375822067260742, 3.019253969192505, 3.0358779430389404, 3.0402379035949707]","[1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[7, 7, 8, 8, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013687849044799805, 0.017930030822753906, 3.011819839477539, 3.0352799892425537, 3.03767991065979]","[1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[9, 9, 10, 10, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.012328863143920898, 0.013965845108032227, 3.0171499252319336, 3.0294878482818604, 3.031453847885132]","[1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[11, 11, 12, 12, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.013041019439697266, 0.014575958251953125, 3.0171921253204346, 3.0294361114501953, 3.0309600830078125]","[1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[13, 13, 14, 14, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
192.168.3.10,192.168.3.11,2,1,"[0.0, 0.011677026748657227, 0.013360977172851562, 3.0172441005706787, 3.0332539081573486, 3.037389039993286]","[1, 0, 1, 1, 0, 1]","[46, 29, 29, 46, 29, 29]","[46, 84, 85, 46, 84, 85]","[2, 0, 2, 0, 2, 0]","[38, 128, 39, 129, 38, 128]","[3, 3, -1, -1, -1, -1]","[264544, 264544, -1, -1, -1, -1]","[0, 0, 0, 0, 0, 0]","[15, 15, 16, 16, -1, -1]",0,-1,-1,-1,-1,-1,-1,-1,-1,-1,208,95,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,-1,-1,-1
